_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_
322,2014,D32,Crimes Against Property,Auto Theft,9
352,2014,D41,Crimes Against Property,Fraud,1
386,2014,D31,Crimes Against Property,Break & Enter-Commercial,2
388,2014,D55,Crimes Against Property,Break & Enter-Other,2
410,2014,D12,Crimes Against Property,Fraud,5
411,2014,D23,Crimes Against Property,Auto Theft,10
442,2014,D22,Crimes Against Property,Break & Enter-Other,2
457,2014,D53,Crimes Against Property,Break & Enter-Other,2
473,2014,D11,Crimes Against Property,Auto Theft,1
518,2014,D14,Crimes Against Property,Theft Over $5000,1
554,2014,D11,Crimes Against Property,Auto Theft,1
584,2014,D51,Crimes Against Property,Theft Over $5000,7
607,2014,D32,Crimes Against Property,Break & Enter-Apartment,2
634,2014,NSA,Crimes Against Property,Fraud,1
650,2014,D33,Crimes Against Property,Break & Enter-Other,1
666,2014,D33,Crimes Against Property,Theft Over $5000,1
677,2014,D33,Crimes Against Property,Fraud,1
691,2014,D11,Crimes Against Property,Break & Enter-Commercial,2
706,2014,D53,Crimes Against Property,Theft Over $5000,1
726,2014,D33,Crimes Against Property,Theft Under $5000,2
734,2014,D42,Crimes Against Property,Break & Enter-Commercial,6
739,2014,D32,Crimes Against Property,Break & Enter-Commercial,1
760,2014,D23,Crimes Against Property,Break & Enter-Apartment,5
767,2014,D32,Crimes Against Property,Auto Theft,1
787,2014,D22,Crimes Against Property,Theft Under $5000,1
816,2014,D33,Crimes Against Property,Break & Enter-Commercial,1
831,2014,D43,Crimes Against Property,Break & Enter-Apartment,1
838,2014,D14,Crimes Against Property,Theft Under $5000,1
853,2014,D53,Crimes Against Property,Break & Enter-House,1
878,2014,D53,Crimes Against Property,Break & Enter-Commercial,1
917,2014,D51,Crimes Against Property,Theft Under $5000,1
921,2014,D42,Crimes Against Property,Break & Enter-Apartment,1
924,2014,D33,Crimes Against Property,Break & Enter-Commercial,5
928,2014,D13,Crimes Against Property,Break & Enter-House,10
936,2014,D33,Crimes Against Property,Theft Under $5000,2
941,2014,D33,Crimes Against Property,Break & Enter-Other,1
952,2014,D11,Crimes Against Property,Theft Over $5000,2
1002,2014,D32,Crimes Against Property,Break & Enter-House,28
1038,2014,D22,Crimes Against Property,Auto Theft,11
1045,2014,D55,Crimes Against Property,Break & Enter-Apartment,7
1048,2014,D13,Crimes Against Property,Break & Enter-Commercial,1
1049,2014,D55,Crimes Against Property,Auto Theft,6
1140,2014,D43,Crimes Against Property,Break & Enter-Commercial,3
1141,2014,D22,Crimes Against Property,Theft Over $5000,3
1171,2014,D33,Crimes Against Property,Theft Under $5000,2
1198,2014,D23,Crimes Against Property,Theft Over $5000,1
1203,2014,D32,Crimes Against Property,Theft Over $5000,1
1205,2014,D14,Crimes Against Property,Auto Theft,1
1224,2014,D13,Crimes Against Property,Break & Enter-Other,1
1228,2014,D23,Crimes Against Property,Break & Enter-Other,2
1232,2014,D11,Crimes Against Property,Break & Enter-Other,5
1249,2014,D42,Crimes Against Property,Break & Enter-Other,4
1250,2014,D12,Crimes Against Property,Break & Enter-Other,1
1251,2014,NSA,Crimes Against Property,Theft Under $5000,1
1270,2014,D42,Crimes Against Property,Break & Enter-Apartment,2
1274,2014,D42,Crimes Against Property,Other,1
1280,2014,D13,Crimes Against Property,Break & Enter-Apartment,1
1299,2014,D14,Crimes Against Property,Fraud,4
1316,2014,D23,Crimes Against Property,Theft Over $5000,2
1320,2014,D12,Crimes Against Property,Break & Enter-Apartment,1
1334,2014,D12,Crimes Against Property,Theft Over $5000,1
1368,2014,D55,Crimes Against Property,Break & Enter-Other,1
1369,2014,D22,Crimes Against Property,Other,1
1371,2014,D42,Crimes Against Property,Auto Theft,7
1384,2014,D32,Crimes Against Property,Theft Over $5000,2
1390,2014,D55,Crimes Against Property,Theft Over $5000,2
1415,2014,D32,Crimes Against Property,Break & Enter-Commercial,9
1425,2014,D41,Crimes Against Property,Break & Enter-Other,6
1436,2014,D23,Crimes Against Property,Theft Under $5000,19
1439,2014,D14,Crimes Against Property,Auto Theft,3
1481,2014,D12,Crimes Against Property,Break & Enter-Commercial,1
1500,2014,D32,Crimes Against Property,Break & Enter-Apartment,19
1511,2014,D55,Crimes Against Property,Auto Theft,2
1534,2014,D42,Crimes Against Property,Theft Over $5000,7
1535,2014,D32,Crimes Against Property,Theft Under $5000,21
1542,2014,D22,Crimes Against Property,Break & Enter-Commercial,5
1570,2014,D32,Crimes Against Property,Break & Enter-Apartment,4
1572,2014,D41,Crimes Against Property,Break & Enter-Apartment,2
1577,2014,D32,Crimes Against Property,Auto Theft,52
1579,2014,D22,Crimes Against Property,Break & Enter-Other,1
1588,2014,D32,Crimes Against Property,Auto Theft,17
1625,2014,D22,Crimes Against Property,Break & Enter-Other,2
1632,2014,D42,Crimes Against Property,Break & Enter-Apartment,3
1649,2014,D42,Crimes Against Property,Break & Enter-Other,1
1655,2014,D53,Crimes Against Property,Fraud,5
1661,2014,D53,Crimes Against Property,Break & Enter-Other,2
1682,2014,D55,Crimes Against Property,Break & Enter-Commercial,1
1781,2014,D43,Crimes Against Property,Theft Over $5000,1
1788,2014,D55,Crimes Against Property,Fraud,1
1806,2014,D13,Crimes Against Property,Other,1
1813,2014,D23,Crimes Against Property,Break & Enter-Other,1
1822,2014,D33,Crimes Against Property,Fraud,1
1826,2014,D32,Crimes Against Property,Break & Enter-Apartment,2
1838,2014,D33,Crimes Against Property,Theft Over $5000,2
1869,2014,D33,Crimes Against Property,Break & Enter-Other,1
1873,2014,D32,Crimes Against Property,Break & Enter-Other,1
1876,2014,D32,Crimes Against Property,Auto Theft,23
1887,2014,D55,Crimes Against Property,Auto Theft,3
1888,2014,D33,Crimes Against Property,Break & Enter-House,6
1897,2014,D32,Crimes Against Property,Auto Theft,70
1914,2014,D33,Crimes Against Property,Break & Enter-House,25
1920,2014,D11,Crimes Against Property,Break & Enter-House,5
1932,2014,D13,Crimes Against Property,Break & Enter-Other,2
1946,2014,D53,Crimes Against Property,Break & Enter-Commercial,1
1954,2014,D43,Crimes Against Property,Break & Enter-Commercial,5
1960,2014,D43,Crimes Against Property,Theft Over $5000,1
1961,2014,D23,Crimes Against Property,Theft Over $5000,4
1975,2014,D53,Crimes Against Property,Auto Theft,1
1995,2014,D32,Crimes Against Property,Break & Enter-Other,3
1999,2014,D33,Crimes Against Property,Theft Under $5000,1
2030,2014,D22,Crimes Against Property,Auto Theft,3
2063,2014,D51,Crimes Against Property,Break & Enter-Commercial,1
2086,2014,D53,Crimes Against Property,Break & Enter-Apartment,1
2124,2014,D42,Crimes Against Property,Break & Enter-Apartment,1
2186,2014,D23,Crimes Against Property,Other,3
2189,2014,D52,Crimes Against Property,Theft Under $5000,1
2197,2014,D32,Crimes Against Property,Theft Over $5000,3
2203,2014,D32,Crimes Against Property,Break & Enter-Commercial,5
2215,2014,D31,Crimes Against Property,Theft Over $5000,1
2228,2014,D22,Crimes Against Property,Fraud,1
2242,2014,D11,Crimes Against Property,Break & Enter-Apartment,1
2274,2014,D22,Crimes Against Property,Break & Enter-Other,2
2277,2014,D13,Crimes Against Property,Break & Enter-Other,3
2326,2014,D42,Crimes Against Property,Theft Over $5000,1
2356,2014,D11,Crimes Against Property,Auto Theft,3
2375,2014,D42,Crimes Against Property,Break & Enter-Apartment,2
2378,2014,D41,Crimes Against Property,Break & Enter-Other,3
2402,2014,NSA,Crimes Against Property,Other,1
2404,2014,D11,Crimes Against Property,Break & Enter-Commercial,5
2442,2014,D42,Crimes Against Property,Theft Over $5000,1
2447,2014,D41,Crimes Against Property,Break & Enter-Apartment,1
2460,2014,D13,Crimes Against Property,Auto Theft,3
2465,2014,D43,Crimes Against Property,Break & Enter-Commercial,1
2466,2014,D52,Crimes Against Property,Theft Under $5000,1
2479,2014,D33,Crimes Against Property,Theft Over $5000,3
2500,2014,D23,Crimes Against Property,Fraud,2
2501,2014,D33,Crimes Against Property,Auto Theft,1
2503,2014,D32,Crimes Against Property,Break & Enter-Other,2
2506,2014,D41,Crimes Against Property,Other,5
2515,2014,D33,Crimes Against Property,Break & Enter-House,4
2531,2014,D33,Crimes Against Property,Break & Enter-Other,4
2549,2014,D22,Crimes Against Property,Break & Enter-Other,2
2572,2014,D22,Crimes Against Property,Break & Enter-Commercial,10
2587,2014,D33,Crimes Against Property,Theft Under $5000,6
2600,2014,D31,Crimes Against Property,Break & Enter-Other,2
2612,2014,D23,Crimes Against Property,Break & Enter-Apartment,1
2615,2014,D14,Crimes Against Property,Break & Enter-Other,8
2627,2014,D22,Crimes Against Property,Other,1
2628,2014,D55,Crimes Against Property,Theft Over $5000,2
2632,2014,D32,Crimes Against Property,Break & Enter-Other,2
2633,2014,D32,Crimes Against Property,Theft Under $5000,1
2654,2014,D53,Crimes Against Property,Other,3
2672,2014,NSA,Crimes Against Property,Break & Enter-Commercial,1
2697,2014,D32,Crimes Against Property,Break & Enter-Commercial,3
2721,2014,D41,Crimes Against Property,Auto Theft,13
2763,2014,D22,Crimes Against Property,Break & Enter-Commercial,1
2777,2014,D52,Crimes Against Property,Theft Over $5000,2
2806,2014,D53,Crimes Against Property,Theft Over $5000,5
2809,2014,D42,Crimes Against Property,Break & Enter-Other,1
2811,2014,D43,Crimes Against Property,Break & Enter-Other,1
2812,2014,D41,Crimes Against Property,Theft Over $5000,1
2831,2014,D53,Crimes Against Property,Auto Theft,1
2833,2014,D12,Crimes Against Property,Break & Enter-Commercial,1
2838,2014,D55,Crimes Against Property,Break & Enter-Commercial,3
2843,2014,D11,Crimes Against Property,Break & Enter-Other,1
2854,2014,D43,Crimes Against Property,Theft Over $5000,3
2883,2014,D13,Crimes Against Property,Other,1
2905,2014,D23,Crimes Against Property,Break & Enter-Other,1
2908,2014,D42,Crimes Against Property,Break & Enter-Commercial,2
2923,2014,D53,Crimes Against Property,Theft Under $5000,1
2937,2014,D55,Crimes Against Property,Break & Enter-Other,1
2966,2014,D13,Crimes Against Property,Break & Enter-Apartment,1
2991,2014,D32,Crimes Against Property,Auto Theft,8
3025,2014,D55,Crimes Against Property,Break & Enter-House,1
3035,2014,D31,Crimes Against Property,Break & Enter-House,6
3088,2014,D53,Crimes Against Property,Break & Enter-Apartment,3
3097,2014,D55,Crimes Against Property,Theft Over $5000,5
3121,2014,D23,Crimes Against Property,Auto Theft,1
3127,2014,D53,Crimes Against Property,Other,1
3134,2014,D13,Crimes Against Property,Auto Theft,1
3185,2014,D43,Crimes Against Property,Theft Over $5000,1
3197,2014,D22,Crimes Against Property,Theft Under $5000,1
3206,2014,NSA,Crimes Against Property,Auto Theft,2
3207,2014,D53,Crimes Against Property,Theft Over $5000,2
3210,2014,D42,Crimes Against Property,Break & Enter-Other,2
3225,2014,D32,Crimes Against Property,Break & Enter-Apartment,4
3234,2014,D52,Crimes Against Property,Auto Theft,1
3249,2014,D14,Crimes Against Property,Break & Enter-Other,4
3279,2014,D53,Crimes Against Property,Break & Enter-Other,1
3295,2014,D42,Crimes Against Property,Break & Enter-Apartment,7
3301,2014,D22,Crimes Against Property,Theft Over $5000,3
3310,2014,D51,Crimes Against Property,Theft Under $5000,1
3316,2014,D12,Crimes Against Property,Theft Over $5000,1
3343,2014,D55,Crimes Against Property,Break & Enter-Commercial,3
3358,2014,D13,Crimes Against Property,Theft Over $5000,2
3362,2014,D41,Crimes Against Property,Break & Enter-Commercial,1
3413,2014,D55,Crimes Against Property,Break & Enter-Other,1
3418,2014,D22,Crimes Against Property,Break & Enter-Commercial,1
3427,2014,D23,Crimes Against Property,Break & Enter-Commercial,2
3501,2014,D33,Crimes Against Property,Break & Enter-Apartment,6
3510,2014,D55,Crimes Against Property,Auto Theft,1
3543,2014,D32,Crimes Against Property,Other,1
3572,2014,D55,Crimes Against Property,Break & Enter-Other,2
3573,2014,D13,Crimes Against Property,Break & Enter-Apartment,2
3576,2014,D52,Crimes Against Property,Break & Enter-Other,2
3599,2014,D11,Crimes Against Property,Break & Enter-Apartment,3
3609,2014,D42,Crimes Against Property,Break & Enter-Apartment,3
3610,2014,D42,Crimes Against Property,Auto Theft,10
3646,2014,D51,Crimes Against Property,Break & Enter-House,1
3661,2014,D43,Crimes Against Property,Theft Over $5000,3
3668,2014,D22,Crimes Against Property,Theft Under $5000,1
3695,2014,D11,Crimes Against Property,Break & Enter-Commercial,1
3756,2014,D32,Crimes Against Property,Break & Enter-House,10
3767,2014,D11,Crimes Against Property,Fraud,2
3799,2014,D33,Crimes Against Property,Break & Enter-Other,2
3806,2014,D11,Crimes Against Property,Theft Over $5000,5
3817,2014,D53,Crimes Against Property,Break & Enter-Apartment,6
3847,2014,D55,Crimes Against Property,Theft Under $5000,2
3879,2014,D51,Crimes Against Property,Break & Enter-Apartment,2
3903,2014,D22,Crimes Against Property,Break & Enter-Apartment,7
3923,2014,D43,Crimes Against Property,Break & Enter-Commercial,1
3925,2014,D12,Crimes Against Property,Break & Enter-Other,1
3934,2014,D31,Crimes Against Property,Break & Enter-Apartment,8
3952,2014,D33,Crimes Against Property,Break & Enter-House,11
3958,2014,D31,Crimes Against Property,Break & Enter-House,4
3963,2014,D33,Crimes Against Property,Fraud,1
3965,2014,D11,Crimes Against Property,Theft Over $5000,1
3971,2014,D32,Crimes Against Property,Break & Enter-Apartment,1
3984,2014,D33,Crimes Against Property,Auto Theft,16
4011,2014,D42,Crimes Against Property,Break & Enter-Commercial,6
4026,2014,D55,Crimes Against Property,Break & Enter-Other,1
4027,2014,D22,Crimes Against Property,Break & Enter-Apartment,2
4031,2014,D41,Crimes Against Property,Theft Under $5000,1
4051,2014,D13,Crimes Against Property,Break & Enter-Other,1
4073,2014,D22,Crimes Against Property,Theft Under $5000,1
4083,2014,D42,Crimes Against Property,Theft Over $5000,1
4097,2014,D23,Crimes Against Property,Theft Over $5000,1
4098,2014,D32,Crimes Against Property,Auto Theft,18
4101,2014,D32,Crimes Against Property,Break & Enter-Commercial,5
4105,2014,D33,Crimes Against Property,Break & Enter-Commercial,1
4110,2014,D52,Crimes Against Property,Theft Under $5000,1
4137,2014,D33,Crimes Against Property,Break & Enter-Apartment,4
4145,2014,D22,Crimes Against Property,Break & Enter-Other,3
4200,2014,D51,Crimes Against Property,Theft Under $5000,1
4211,2014,D14,Crimes Against Property,Break & Enter-Other,6
4221,2014,D32,Crimes Against Property,Theft Over $5000,1
4222,2014,D31,Crimes Against Property,Theft Over $5000,1
4243,2014,D33,Crimes Against Property,Theft Over $5000,3
4276,2014,D33,Crimes Against Property,Break & Enter-Commercial,1
4281,2014,D32,Crimes Against Property,Break & Enter-Commercial,5
4295,2014,D11,Crimes Against Property,Break & Enter-Commercial,2
4296,2014,D12,Crimes Against Property,Break & Enter-Other,1
4339,2014,D32,Crimes Against Property,Theft Over $5000,10
4385,2014,D11,Crimes Against Property,Other,2
4446,2014,D23,Crimes Against Property,Break & Enter-Apartment,6
4449,2014,D14,Crimes Against Property,Break & Enter-House,4
4532,2014,D55,Crimes Against Property,Theft Over $5000,1
4535,2014,D11,Crimes Against Property,Break & Enter-House,2
4540,2014,D41,Crimes Against Property,Break & Enter-Apartment,6
4596,2014,D55,Crimes Against Property,Fraud,1
4599,2014,D52,Crimes Against Property,Break & Enter-Other,3
4654,2014,D23,Crimes Against Property,Break & Enter-Other,1
4657,2014,D13,Crimes Against Property,Auto Theft,4
4662,2014,D11,Crimes Against Property,Theft Under $5000,1
4667,2014,D43,Crimes Against Property,Theft Over $5000,1
4670,2014,D14,Crimes Against Property,Break & Enter-Other,1
4671,2014,D53,Crimes Against Property,Theft Over $5000,2
4673,2014,D31,Crimes Against Property,Break & Enter-Apartment,1
4676,2014,D23,Crimes Against Property,Break & Enter-Apartment,1
4677,2014,D22,Crimes Against Property,Theft Over $5000,3
4716,2014,D41,Crimes Against Property,Theft Over $5000,1
4759,2014,D32,Crimes Against Property,Theft Over $5000,4
4765,2014,D23,Crimes Against Property,Break & Enter-Commercial,1
4775,2014,D22,Crimes Against Property,Break & Enter-Other,2
4783,2014,D55,Crimes Against Property,Break & Enter-Other,1
4785,2014,D23,Crimes Against Property,Theft Under $5000,1
4787,2014,D22,Crimes Against Property,Break & Enter-Commercial,9
4788,2014,D22,Crimes Against Property,Break & Enter-House,2
4798,2014,D22,Crimes Against Property,Break & Enter-Apartment,3
4820,2014,D41,Crimes Against Property,Theft Over $5000,1
4833,2014,D22,Crimes Against Property,Theft Over $5000,3
4836,2014,D32,Crimes Against Property,Break & Enter-House,5
4843,2014,D11,Crimes Against Property,Break & Enter-Commercial,1
4864,2014,D53,Crimes Against Property,Other,1
4933,2014,D53,Crimes Against Property,Theft Over $5000,3
4939,2014,D13,Crimes Against Property,Break & Enter-Commercial,2
4949,2014,D31,Crimes Against Property,Break & Enter-Other,2
